Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2633.8398439024395
DRG39,OUT035,1068.5067658349315
FDU32,OUT049,2098.8033575757568
FDY27,OUT049,2843.5697892156873
NCP54,OUT013,2098.8033575757568
NCZ41,OUT049,2098.8033575757568
DRL49,OUT013,2098.8033575757568
FDI05,OUT018,1349.5129043321303
FDY56,OUT045,3845.4916739549826
DRC13,OUT013,2098.8033575757568
NCV29,OUT017,2843.5697892156873
FDR24,OUT049,1349.5129043321303
FDZ34,OUT018,3011.525299159663
FDP37,OUT035,1935.5041133829002
FDX08,OUT027,5041.821497446808
FDS57,OUT045,1935.5041133829002
NCG18,OUT049,1673.983987286065
FDK25,OUT018,2633.8398439024395
FDH53,OUT049,1349.5129043321303
DRI59,OUT018,3594.1398616113747
FDA52,OUT046,2843.5697892156873
FDT20,OUT010,207.13050352504646
FDE36,OUT019,471.30684669117693
FDI24,OUT017,2843.5697892156873
FDB28,OUT018,3011.525299159663
FDV11,OUT017,2843.5697892156873
FDP01,OUT046,2432.662580732175
FDD34,OUT027,5041.821497446808
FDJ50,OUT027,790.3307954098356
FDZ44,OUT013,2098.8033575757568
DRO59,OUT035,1068.5067658349315
DRB48,OUT045,646.088815789474
FDR21,OUT018,2843.5697892156873
NCE42,OUT010,471.30684669117693
FDO23,OUT046,1349.5129043321303
NCE30,OUT018,3594.1398616113747
FDQ22,OUT035,646.088815789474
FDY01,OUT045,1935.5041133829002
FDS08,OUT017,2843.5697892156873
FDG28,OUT018,3594.1398616113747
FDQ51,OUT018,790.3307954098356
FDB05,OUT017,4125.174474540683
FDO56,OUT049,2098.8033575757568
FDE02,OUT018,1349.5129043321303
FDN45,OUT017,3845.4916739549826
FDS09,OUT013,790.3307954098356
NCA54,OUT018,3190.643467582415
FDP09,OUT010,471.30684669117693
FDC53,OUT045,1559.9736407643313
NCM55,OUT017,3190.643467582415
FDL09,OUT018,2633.8398439024395
FDA11,OUT019,207.13050352504646
FDA50,OUT045,1559.9736407643313
FDC23,OUT017,2843.5697892156873
FDE22,OUT049,2633.8398439024395
FDD23,OUT046,3190.643467582415
NCA29,OUT049,2843.5697892156873
FDK38,OUT046,2432.662580732175
DRC13,OUT046,2098.8033575757568
NCP43,OUT049,2843.5697892156873
FDX28,OUT049,1559.9736407643313
FDF08,OUT049,1349.5129043321303
FDZ33,OUT046,2432.662580732175
FDD10,OUT049,2843.5697892156873
FDO58,OUT017,2633.8398439024395
FDI50,OUT017,3845.4916739549826
FDO58,OUT045,2633.8398439024395
FDX08,OUT013,3190.643467582415
NCK17,OUT010,207.13050352504646
FDF39,OUT035,4125.174474540683
FDU45,OUT010,207.13050352504646
NCJ18,OUT018,1935.5041133829002
DRC27,OUT019,471.30684669117693
DRC25,OUT035,1349.5129043321303
FDU59,OUT035,2633.8398439024395
FDU28,OUT035,3190.643467582415
NCP30,OUT046,646.088815789474
FDB39,OUT018,1068.5067658349315
FDE41,OUT013,1349.5129043321303
DRH11,OUT010,207.13050352504646
FDA58,OUT045,3845.4916739549826
FDU50,OUT046,2098.8033575757568
FDM34,OUT013,2098.8033575757568
FDM44,OUT027,2846.400822516556
FDR39,OUT045,3190.643467582415
FDM25,OUT045,2843.5697892156873
FDQ49,OUT049,2432.662580732175
DRH25,OUT018,1068.5067658349315
FDM09,OUT027,5041.821497446808
FDL44,OUT019,471.30684669117693
NCR42,OUT018,646.088815789474
DRL59,OUT046,1068.5067658349315
FDX43,OUT013,2633.8398439024395
DRK47,OUT010,471.30684669117693
FDU48,OUT018,1935.5041133829002
FDY12,OUT045,790.3307954098356
NCN43,OUT018,1935.5041133829002
NCM55,OUT018,3190.643467582415
FDQ21,OUT027,2846.400822516556
FDX13,OUT035,4125.174474540683
NCK30,OUT027,5041.821497446808
FDG20,OUT049,2843.5697892156873
DRG27,OUT017,646.088815789474
FDY14,OUT018,4125.174474540683
FDP59,OUT035,1673.983987286065
FDU60,OUT017,2633.8398439024395
NCC18,OUT019,471.30684669117693
DRJ39,OUT017,3845.4916739549826
FDS07,OUT049,2098.8033575757568
FDM08,OUT027,5041.821497446808
FDP51,OUT045,1935.5041133829002
FDU16,OUT035,1349.5129043321303
FDH12,OUT013,1673.983987286065
DRE48,OUT010,471.30684669117693
NCL42,OUT027,5041.821497446808
FDR21,OUT045,2843.5697892156873
NCW29,OUT035,1935.5041133829002
FDO11,OUT013,4125.174474540683
NCM31,OUT049,2098.8033575757568
FDV35,OUT019,471.30684669117693
FDF58,OUT017,1068.5067658349315
NCE43,OUT049,2633.8398439024395
FDA02,OUT035,2432.662580732175
DRL37,OUT010,207.13050352504646
FDR24,OUT018,1349.5129043321303
FDW59,OUT049,1349.5129043321303
FDS22,OUT049,790.3307954098356
FDW24,OUT017,790.3307954098356
FDU24,OUT035,1559.9736407643313
FDA21,OUT027,5041.821497446808
FDH58,OUT027,2846.400822516556
FDW36,OUT018,1673.983987286065
FDI45,OUT027,5041.821497446808
FDU01,OUT018,3190.643467582415
FDF35,OUT027,2846.400822516556
FDU43,OUT019,471.30684669117693
FDE24,OUT019,471.30684669117693
FDK50,OUT049,2633.8398439024395
FDG31,OUT045,1068.5067658349315
FDC60,OUT045,1349.5129043321303
FDL36,OUT013,1349.5129043321303
FDP21,OUT013,3190.643467582415
FDW16,OUT045,1349.5129043321303
FDX02,OUT017,3845.4916739549826
FDQ58,OUT027,5041.821497446808
FDT51,OUT046,1673.983987286065
FDD59,OUT049,1349.5129043321303
NCM42,OUT018,1673.983987286065
FDA57,OUT018,646.088815789474
FDZ48,OUT035,1673.983987286065
FDE46,OUT045,2432.662580732175
NCZ30,OUT019,207.13050352504646
FDB56,OUT017,3190.643467582415
FDA25,OUT027,2846.400822516556
FDD20,OUT013,2098.8033575757568
FDL25,OUT013,1349.5129043321303
NCO18,OUT049,2843.5697892156873
FDJ45,OUT017,646.088815789474
FDR12,OUT035,2633.8398439024395
NCF19,OUT010,207.13050352504646
FDK25,OUT046,2633.8398439024395
NCR17,OUT046,2098.8033575757568
FDC52,OUT046,2432.662580732175
NCA54,OUT017,3190.643467582415
FDR45,OUT010,471.30684669117693
NCM19,OUT049,2098.8033575757568
FDF39,OUT027,5041.821497446808
FDX23,OUT049,1559.9736407643313
FDD58,OUT027,2846.400822516556
FDX28,OUT013,1559.9736407643313
NCD31,OUT013,2633.8398439024395
FDU57,OUT018,2432.662580732175
FDI27,OUT046,790.3307954098356
NCM42,OUT046,1673.983987286065
FDD32,OUT027,2846.400822516556
FDI34,OUT013,3594.1398616113747
NCM29,OUT049,2098.8033575757568
FDG46,OUT018,1935.5041133829002
DRC01,OUT010,207.13050352504646
FDB15,OUT027,5041.821497446808
NCA17,OUT027,5041.821497446808
FDF10,OUT046,2432.662580732175
FDR26,OUT027,5041.821497446808
FDI02,OUT049,1673.983987286065
NCM54,OUT010,207.13050352504646
FDF14,OUT013,2432.662580732175
FDJ33,OUT010,207.13050352504646
FDM20,OUT035,3845.4916739549826
FDC03,OUT027,5041.821497446808
NCX05,OUT046,2098.8033575757568
NCM41,OUT027,2846.400822516556
NCU29,OUT010,471.30684669117693
FDQ59,OUT017,1349.5129043321303
FDH46,OUT010,207.13050352504646
FDH09,OUT013,790.3307954098356
NCD06,OUT045,790.3307954098356
FDC15,OUT035,2432.662580732175
DRD37,OUT027,790.3307954098356
FDT28,OUT027,5041.821497446808
FDR28,OUT027,5041.821497446808
FDT38,OUT017,1349.5129043321303
FDV34,OUT027,1068.5067658349315
FDY52,OUT035,1068.5067658349315
FDB34,OUT013,1349.5129043321303
DRL23,OUT018,1673.983987286065
DRB24,OUT046,2432.662580732175
FDJ50,OUT046,1068.5067658349315
FDQ49,OUT035,2432.662580732175
FDP20,OUT035,1935.5041133829002
FDV19,OUT027,5041.821497446808
NCR54,OUT045,3011.525299159663
FDO09,OUT010,471.30684669117693
FDS57,OUT018,1935.5041133829002
FDN10,OUT049,2098.8033575757568
FDV23,OUT049,2098.8033575757568
FDY28,OUT049,3594.1398616113747
DRG51,OUT013,2633.8398439024395
FDD45,OUT019,207.13050352504646
NCL18,OUT027,5041.821497446808
NCM29,OUT013,2098.8033575757568
FDF17,OUT027,5041.821497446808
FDE22,OUT017,2633.8398439024395
FDQ22,OUT017,646.088815789474
FDS01,OUT013,2843.5697892156873
FDW35,OUT027,646.088815789474
FDJ33,OUT046,2098.8033575757568
NCF54,OUT035,2843.5697892156873
FDE09,OUT013,1673.983987286065
NCE06,OUT045,2633.8398439024395
DRH49,OUT049,1349.5129043321303
FDY43,OUT045,2633.8398439024395
NCT05,OUT017,4125.174474540683
FDZ34,OUT045,3011.525299159663
FDL38,OUT017,1349.5129043321303
FDZ31,OUT017,3190.643467582415
FDR14,OUT035,1068.5067658349315
NCN54,OUT049,1349.5129043321303
NCC42,OUT027,2846.400822516556
FDK08,OUT017,1559.9736407643313
FDP59,OUT013,1673.983987286065
FDV22,OUT035,2633.8398439024395
FDD33,OUT035,3845.4916739549826
DRE60,OUT027,5041.821497446808
FDK52,OUT046,3594.1398616113747
FDA02,OUT017,2432.662580732175
FDM56,OUT049,1673.983987286065
FDE57,OUT035,1935.5041133829002
FDM32,OUT045,1349.5129043321303
NCQ30,OUT027,2846.400822516556
FDQ27,OUT027,2846.400822516556
FDT60,OUT027,2846.400822516556
FDU43,OUT049,3594.1398616113747
NCO55,OUT035,1673.983987286065
FDG02,OUT045,3011.525299159663
FDJ28,OUT013,3011.525299159663
FDP40,OUT045,1673.983987286065
FDJ38,OUT045,3011.525299159663
NCC54,OUT017,3845.4916739549826
NCZ41,OUT046,2098.8033575757568
FDK38,OUT019,471.30684669117693
FDU52,OUT013,2432.662580732175
FDC40,OUT046,1068.5067658349315
NCR30,OUT017,1068.5067658349315
NCN18,OUT017,1673.983987286065
FDB50,OUT035,1349.5129043321303
FDG04,OUT013,3190.643467582415
FDR26,OUT035,2843.5697892156873
NCT17,OUT018,3190.643467582415
FDX35,OUT027,5041.821497446808
FDS12,OUT046,2098.8033575757568
NCZ29,OUT027,2846.400822516556
FDB38,OUT010,471.30684669117693
FDP12,OUT013,646.088815789474
FDP22,OUT046,790.3307954098356
FDS26,OUT018,4125.174474540683
FDR52,OUT046,3011.525299159663
DRJ13,OUT046,2633.8398439024395
FDU48,OUT027,2846.400822516556
FDE29,OUT035,1068.5067658349315
NCT29,OUT049,2098.8033575757568
DRK37,OUT018,3190.643467582415
FDK55,OUT046,1349.5129043321303
FDR07,OUT046,1559.9736407643313
FDO21,OUT027,5041.821497446808
FDK46,OUT049,4125.174474540683
FDB12,OUT045,1673.983987286065
FDT31,OUT027,5041.821497446808
FDJ33,OUT045,1935.5041133829002
FDC26,OUT027,2846.400822516556
NCQ02,OUT045,3190.643467582415
FDP08,OUT010,471.30684669117693
FDB11,OUT027,5041.821497446808
FDV55,OUT013,2432.662580732175
FDW20,OUT049,2098.8033575757568
NCJ18,OUT019,207.13050352504646
FDC41,OUT018,1068.5067658349315
FDE14,OUT027,2846.400822516556
FDG35,OUT013,2843.5697892156873
FDF45,OUT035,1068.5067658349315
FDS19,OUT027,2846.400822516556
FDS58,OUT019,471.30684669117693
FDA26,OUT017,3845.4916739549826
FDM32,OUT049,1349.5129043321303
FDL45,OUT046,2098.8033575757568
FDZ55,OUT049,2633.8398439024395
FDY37,OUT049,2098.8033575757568
FDO46,OUT046,3011.525299159663
FDQ60,OUT046,2098.8033575757568
FDA19,OUT018,1935.5041133829002
FDL15,OUT046,2432.662580732175
FDM10,OUT018,3594.1398616113747
NCL05,OUT017,646.088815789474
DRK49,OUT010,207.13050352504646
NCE18,OUT027,5041.821497446808
FDG40,OUT049,646.088815789474
DRI59,OUT045,3845.4916739549826
FDK28,OUT035,4125.174474540683
NCD06,OUT019,207.13050352504646
FDO11,OUT019,471.30684669117693
FDK27,OUT046,2098.8033575757568
FDT43,OUT027,790.3307954098356
FDD38,OUT018,1673.983987286065
FDA16,OUT049,3594.1398616113747
FDL14,OUT027,5041.821497446808
NCM17,OUT049,790.3307954098356
FDD20,OUT045,1935.5041133829002
FDA40,OUT045,1349.5129043321303
FDL43,OUT045,1349.5129043321303
FDV15,OUT045,1673.983987286065
FDE52,OUT046,1349.5129043321303
NCL17,OUT010,471.30684669117693
NCJ31,OUT045,3845.4916739549826
FDR60,OUT045,1349.5129043321303
NCA18,OUT035,1935.5041133829002
FDS21,OUT027,1068.5067658349315
FDW09,OUT035,1349.5129043321303
FDL26,OUT035,2432.662580732175
FDS47,OUT018,1349.5129043321303
FDC39,OUT046,3594.1398616113747
FDT51,OUT035,1673.983987286065
FDK40,OUT035,4125.174474540683
NCG19,OUT045,3845.4916739549826
FDZ07,OUT046,1068.5067658349315
FDF08,OUT027,2846.400822516556
FDO04,OUT013,1068.5067658349315
FDK41,OUT018,1349.5129043321303
FDP15,OUT049,4125.174474540683
NCD43,OUT018,1673.983987286065
NCP18,OUT013,2432.662580732175
FDZ51,OUT046,1349.5129043321303
DRH13,OUT035,1673.983987286065
FDF38,OUT045,646.088815789474
NCI43,OUT045,790.3307954098356
FDM38,OUT027,1068.5067658349315
FDS03,OUT013,1068.5067658349315
DRJ47,OUT017,2843.5697892156873
FDT50,OUT010,207.13050352504646
FDV02,OUT046,2843.5697892156873
NCG18,OUT017,1673.983987286065
FDW52,OUT046,2633.8398439024395
FDS40,OUT035,646.088815789474
FDN31,OUT017,3011.525299159663
FDA37,OUT045,1935.5041133829002
FDA15,OUT046,4125.174474540683
FDL39,OUT046,3190.643467582415
FDJ53,OUT045,1935.5041133829002
FDX22,OUT013,3594.1398616113747
NCZ42,OUT045,3845.4916739549826
FDD56,OUT027,5041.821497446808
FDD40,OUT017,3011.525299159663
FDS50,OUT013,3594.1398616113747
NCN14,OUT013,3190.643467582415
FDT15,OUT013,3190.643467582415
NCS18,OUT027,2846.400822516556
NCO26,OUT010,207.13050352504646
FDF58,OUT018,1068.5067658349315
NCB19,OUT013,1349.5129043321303
FDH26,OUT017,1935.5041133829002
DRB24,OUT027,5041.821497446808
FDA49,OUT018,1349.5129043321303
FDB32,OUT045,1559.9736407643313
FDI36,OUT017,3011.525299159663
NCA17,OUT010,471.30684669117693
FDH22,OUT013,2098.8033575757568
NCM26,OUT018,2432.662580732175
FDT15,OUT027,5041.821497446808
FDB16,OUT018,1349.5129043321303
NCP54,OUT027,2846.400822516556
FDJ36,OUT013,1673.983987286065
FDO28,OUT045,1935.5041133829002
FDU09,OUT013,1068.5067658349315
FDF29,OUT017,1935.5041133829002
FDY08,OUT013,2098.8033575757568
DRJ59,OUT018,646.088815789474
FDT23,OUT027,2846.400822516556
FDU15,OUT018,646.088815789474
FDT47,OUT013,1559.9736407643313
FDI53,OUT019,471.30684669117693
FDR59,OUT018,4125.174474540683
FDD53,OUT035,646.088815789474
FDY51,OUT017,3845.4916739549826
FDT04,OUT049,646.088815789474
FDU51,OUT049,2843.5697892156873
FDG14,OUT035,2432.662580732175
NCU06,OUT045,3845.4916739549826
DRG25,OUT046,3190.643467582415
DRH49,OUT035,1349.5129043321303
FDN15,OUT035,1935.5041133829002
FDL43,OUT018,1068.5067658349315
NCT18,OUT049,3190.643467582415
NCB31,OUT013,4125.174474540683
FDK57,OUT035,1935.5041133829002
FDY04,OUT019,471.30684669117693
NCP54,OUT046,2098.8033575757568
FDF41,OUT013,3594.1398616113747
FDM01,OUT045,1673.983987286065
FDW03,OUT045,1673.983987286065
FDF28,OUT045,1935.5041133829002
FDY37,OUT017,1935.5041133829002
FDQ03,OUT017,3845.4916739549826
FDP51,OUT027,2846.400822516556
FDJ40,OUT017,1673.983987286065
FDC32,OUT049,1349.5129043321303
DRI49,OUT027,2846.400822516556
NCW54,OUT017,1068.5067658349315
FDF09,OUT017,646.088815789474
FDP45,OUT018,4125.174474540683
DRJ23,OUT018,3190.643467582415
FDS59,OUT017,1673.983987286065
FDY08,OUT046,2098.8033575757568
FDX16,OUT049,2432.662580732175
FDY16,OUT018,3190.643467582415
FDK32,OUT035,2432.662580732175
FDQ22,OUT013,646.088815789474
NCC31,OUT018,2432.662580732175
FDG58,OUT049,2432.662580732175
DRF48,OUT013,3190.643467582415
DRH36,OUT049,1068.5067658349315
NCR30,OUT035,1068.5067658349315
FDB03,OUT019,471.30684669117693
FDZ28,OUT027,2846.400822516556
FDR35,OUT017,3011.525299159663
DRD15,OUT027,5041.821497446808
FDJ33,OUT019,207.13050352504646
FDA56,OUT010,207.13050352504646
FDP56,OUT046,790.3307954098356
NCT30,OUT046,790.3307954098356
FDK15,OUT017,1559.9736407643313
FDH44,OUT018,2432.662580732175
FDV01,OUT013,2432.662580732175
DRG03,OUT017,2432.662580732175
FDG50,OUT027,2846.400822516556
FDR16,OUT010,471.30684669117693
FDZ60,OUT046,1673.983987286065
DRG03,OUT045,2432.662580732175
FDS56,OUT018,4125.174474540683
FDU33,OUT045,790.3307954098356
DRD27,OUT035,1559.9736407643313
FDW22,OUT046,3594.1398616113747
DRA24,OUT045,2633.8398439024395
FDF38,OUT049,646.088815789474
FDX48,OUT013,2432.662580732175
FDS58,OUT018,2633.8398439024395
FDC32,OUT046,1349.5129043321303
NCQ29,OUT045,4125.174474540683
DRK39,OUT018,1349.5129043321303
NCS38,OUT017,1935.5041133829002
DRO47,OUT013,1673.983987286065
DRG27,OUT027,646.088815789474
FDC57,OUT027,5041.821497446808
FDS55,OUT046,2432.662580732175
NCJ06,OUT018,1935.5041133829002
FDO01,OUT019,207.13050352504646
NCM55,OUT045,3190.643467582415
FDC52,OUT049,2432.662580732175
FDQ15,OUT045,1349.5129043321303
NCT30,OUT027,790.3307954098356
NCR42,OUT027,646.088815789474
FDD28,OUT035,1068.5067658349315
FDQ34,OUT049,1673.983987286065
FDZ12,OUT027,2846.400822516556
DRE13,OUT019,207.13050352504646
NCN07,OUT019,207.13050352504646
FDM28,OUT035,3190.643467582415
FDI10,OUT017,2843.5697892156873
FDQ25,OUT013,2633.8398439024395
FDA38,OUT010,471.30684669117693
DRI13,OUT049,3594.1398616113747
FDY20,OUT027,2846.400822516556
NCZ53,OUT035,3190.643467582415
NCM31,OUT013,2432.662580732175
DRB01,OUT017,3190.643467582415
DRF37,OUT046,4125.174474540683
NCF42,OUT049,2843.5697892156873
FDF16,OUT018,2432.662580732175
FDB41,OUT013,790.3307954098356
FDR34,OUT013,3594.1398616113747
FDR15,OUT018,2432.662580732175
NCV42,OUT019,207.13050352504646
FDW51,OUT035,3845.4916739549826
FDU36,OUT017,1559.9736407643313
FDX60,OUT049,1349.5129043321303
FDY03,OUT035,1935.5041133829002
FDW55,OUT045,3845.4916739549826
FDT01,OUT010,471.30684669117693
FDG58,OUT013,2432.662580732175
FDK21,OUT017,4125.174474540683
NCS41,OUT019,471.30684669117693
FDS10,OUT045,3190.643467582415
NCT53,OUT046,2633.8398439024395
FDJ28,OUT018,3011.525299159663
FDX44,OUT045,1349.5129043321303
FDT20,OUT018,646.088815789474
FDO44,OUT017,1673.983987286065
NCX17,OUT049,3594.1398616113747
FDY01,OUT017,1935.5041133829002
FDJ12,OUT027,5041.821497446808
DRK35,OUT018,646.088815789474
FDD47,OUT019,471.30684669117693
NCM53,OUT035,1673.983987286065
FDO45,OUT013,1349.5129043321303
NCM42,OUT010,207.13050352504646
FDE04,OUT046,2843.5697892156873
NCI30,OUT027,5041.821497446808
FDZ19,OUT013,2843.5697892156873
FDW57,OUT013,2843.5697892156873
FDA25,OUT013,1673.983987286065
FDT22,OUT046,1068.5067658349315
FDP51,OUT013,2098.8033575757568
FDD48,OUT027,2846.400822516556
FDY39,OUT035,3190.643467582415
FDO48,OUT010,471.30684669117693
FDD23,OUT027,5041.821497446808
DRN35,OUT027,646.088815789474
FDT01,OUT035,3845.4916739549826
FDC20,OUT010,207.13050352504646
DRJ35,OUT035,1068.5067658349315
FDB32,OUT046,1349.5129043321303
FDL24,OUT046,2843.5697892156873
NCV42,OUT035,1935.5041133829002
FDZ46,OUT046,1673.983987286065
FDC15,OUT013,2432.662580732175
FDD08,OUT019,207.13050352504646
FDY50,OUT049,1349.5129043321303
FDD36,OUT013,2098.8033575757568
FDG57,OUT027,790.3307954098356
FDL21,OUT018,646.088815789474
FDN16,OUT027,2846.400822516556
FDJ09,OUT027,790.3307954098356
FDS01,OUT010,471.30684669117693
FDV33,OUT017,4125.174474540683
DRE12,OUT017,1935.5041133829002
FDR07,OUT013,1559.9736407643313
FDP48,OUT010,471.30684669117693
NCB55,OUT035,1068.5067658349315
FDQ08,OUT013,1068.5067658349315
FDR34,OUT035,3845.4916739549826
FDO33,OUT046,1673.983987286065
FDP13,OUT045,646.088815789474
FDX12,OUT049,3594.1398616113747
NCT06,OUT049,2633.8398439024395
FDR16,OUT019,471.30684669117693
FDE36,OUT046,2633.8398439024395
FDZ36,OUT049,3190.643467582415
FDV13,OUT045,1349.5129043321303
NCZ17,OUT035,646.088815789474
FDU56,OUT045,3190.643467582415
FDM09,OUT035,2843.5697892156873
FDV02,OUT017,2843.5697892156873
FDS34,OUT018,1935.5041133829002
FDA11,OUT049,1559.9736407643313
FDP09,OUT017,3845.4916739549826
FDB29,OUT027,2846.400822516556
FDT19,OUT017,2843.5697892156873
DRH15,OUT017,790.3307954098356
FDY38,OUT046,3594.1398616113747
FDF14,OUT027,5041.821497446808
FDN48,OUT010,207.13050352504646
FDQ12,OUT013,3594.1398616113747
NCJ43,OUT045,2843.5697892156873
FDE17,OUT019,471.30684669117693
FDB05,OUT035,4125.174474540683
FDH10,OUT045,3011.525299159663
NCR06,OUT017,646.088815789474
FDU32,OUT018,1935.5041133829002
FDD56,OUT049,2843.5697892156873
FDO36,OUT018,3190.643467582415
FDH16,OUT010,207.13050352504646
FDX10,OUT018,646.088815789474
FDZ37,OUT017,1349.5129043321303
FDU31,OUT010,471.30684669117693
DRC49,OUT049,2098.8033575757568
FDL15,OUT045,2432.662580732175
FDN32,OUT019,471.30684669117693
DRH59,OUT027,1068.5067658349315
NCU29,OUT049,2432.662580732175
FDR37,OUT019,471.30684669117693
FDS14,OUT018,2633.8398439024395
FDU02,OUT027,5041.821497446808
FDJ08,OUT035,3011.525299159663
NCZ06,OUT045,4125.174474540683
FDO31,OUT049,1349.5129043321303
FDH31,OUT018,1559.9736407643313
FDS58,OUT017,2633.8398439024395
NCA53,OUT027,790.3307954098356
FDF50,OUT046,3011.525299159663
NCW42,OUT049,3594.1398616113747
NCQ17,OUT045,2432.662580732175
FDK51,OUT018,4125.174474540683
NCW41,OUT010,471.30684669117693
NCR29,OUT017,1068.5067658349315
FDB08,OUT019,471.30684669117693
FDA40,OUT027,2846.400822516556
FDL14,OUT018,2633.8398439024395
FDB47,OUT046,3594.1398616113747
FDO03,OUT035,3845.4916739549826
DRK13,OUT019,471.30684669117693
FDX13,OUT010,471.30684669117693
FDF52,OUT046,3190.643467582415
FDT11,OUT013,3190.643467582415
FDB08,OUT013,2633.8398439024395
FDQ28,OUT018,2432.662580732175
FDD29,OUT045,4125.174474540683
NCQ29,OUT027,5041.821497446808
NCO02,OUT013,1068.5067658349315
FDR56,OUT010,471.30684669117693
NCM54,OUT049,2098.8033575757568
FDP51,OUT035,1935.5041133829002
FDT38,OUT013,1349.5129043321303
FDZ20,OUT018,4125.174474540683
FDJ53,OUT013,2098.8033575757568
FDX13,OUT049,4125.174474540683
FDP58,OUT035,3845.4916739549826
NCK31,OUT019,207.13050352504646
FDA35,OUT018,1935.5041133829002
FDV37,OUT018,3011.525299159663
NCO07,OUT027,5041.821497446808
FDA20,OUT045,3190.643467582415
FDZ59,OUT035,2633.8398439024395
NCY17,OUT017,790.3307954098356
FDQ28,OUT035,2432.662580732175
FDV35,OUT017,2432.662580732175
FDQ36,OUT013,646.088815789474
FDD34,OUT018,2633.8398439024395
FDK51,OUT045,4125.174474540683
FDV31,OUT035,2843.5697892156873
FDR04,OUT035,1559.9736407643313
FDR14,OUT049,1068.5067658349315
DRC36,OUT010,471.30684669117693
FDE39,OUT019,207.13050352504646
FDP57,OUT049,1673.983987286065
FDE57,OUT046,2098.8033575757568
NCN18,OUT046,1673.983987286065
NCQ05,OUT018,2432.662580732175
FDW47,OUT035,1935.5041133829002
FDV46,OUT035,1935.5041133829002
NCP29,OUT045,1068.5067658349315
FDE09,OUT018,1673.983987286065
NCU06,OUT027,5041.821497446808
FDT19,OUT010,471.30684669117693
DRF15,OUT017,2432.662580732175
DRI51,OUT013,2633.8398439024395
NCX54,OUT013,1673.983987286065
DRE01,OUT013,3594.1398616113747
NCB07,OUT045,3011.525299159663
FDU50,OUT035,1935.5041133829002
FDG40,OUT035,646.088815789474
FDW10,OUT018,2843.5697892156873
FDX51,OUT013,3011.525299159663
NCP17,OUT045,1068.5067658349315
FDP21,OUT035,3190.643467582415
FDL04,OUT045,1673.983987286065
FDV23,OUT013,2098.8033575757568
FDF24,OUT046,1349.5129043321303
FDH56,OUT027,2846.400822516556
FDB51,OUT049,1068.5067658349315
FDI58,OUT027,2846.400822516556
FDR20,OUT013,790.3307954098356
FDC51,OUT018,1935.5041133829002
FDB16,OUT027,2846.400822516556
FDE40,OUT049,1068.5067658349315
NCM17,OUT035,790.3307954098356
FDU56,OUT035,3190.643467582415
FDS32,OUT019,207.13050352504646
FDX02,OUT049,3594.1398616113747
FDT39,OUT027,5041.821497446808
FDE35,OUT017,1068.5067658349315
NCI42,OUT019,471.30684669117693
DRL23,OUT046,1673.983987286065
FDA10,OUT046,2098.8033575757568
FDA11,OUT013,1559.9736407643313
NCM06,OUT046,2432.662580732175
NCT05,OUT035,4125.174474540683
NCQ02,OUT010,471.30684669117693
NCY06,OUT049,2098.8033575757568
FDY56,OUT035,3845.4916739549826
FDL02,OUT035,1673.983987286065
NCI06,OUT035,2843.5697892156873
FDQ14,OUT045,2432.662580732175
FDQ12,OUT017,3845.4916739549826
FDP36,OUT046,790.3307954098356
FDK21,OUT027,5041.821497446808
FDO40,OUT045,2432.662580732175
NCK54,OUT019,207.13050352504646
FDY09,OUT018,2843.5697892156873
NCW30,OUT049,4125.174474540683
NCC55,OUT027,646.088815789474
FDE58,OUT018,1935.5041133829002
FDR39,OUT013,3190.643467582415
FDU28,OUT049,3190.643467582415
FDH08,OUT017,3845.4916739549826
FDG35,OUT045,2843.5697892156873
FDG22,OUT049,646.088815789474
FDC34,OUT035,2633.8398439024395
FDP15,OUT018,4125.174474540683
FDK34,OUT010,471.30684669117693
FDU45,OUT035,1935.5041133829002
FDQ04,OUT027,646.088815789474
FDX22,OUT018,3594.1398616113747
FDB45,OUT017,1673.983987286065
NCH43,OUT027,5041.821497446808
DRE60,OUT046,3594.1398616113747
FDD17,OUT027,5041.821497446808
NCM54,OUT017,1935.5041133829002
NCH55,OUT013,2098.8033575757568
NCT06,OUT017,2633.8398439024395
FDA48,OUT027,5041.821497446808
FDY58,OUT027,5041.821497446808
FDO25,OUT045,3845.4916739549826
FDN50,OUT045,1559.9736407643313
FDH35,OUT035,2633.8398439024395
FDK09,OUT045,3845.4916739549826
FDO16,OUT013,1349.5129043321303
FDW11,OUT045,1068.5067658349315
FDU47,OUT027,2846.400822516556
NCQ42,OUT010,207.13050352504646
FDK55,OUT027,2846.400822516556
FDN08,OUT049,2098.8033575757568
FDT57,OUT045,3845.4916739549826
FDJ12,OUT018,3594.1398616113747
DRL59,OUT017,790.3307954098356
NCN53,OUT046,646.088815789474
FDO51,OUT010,207.13050352504646
FDK56,OUT017,3190.643467582415
FDY12,OUT035,1068.5067658349315
FDU15,OUT035,646.088815789474
FDQ19,OUT046,3594.1398616113747
DRF15,OUT045,2432.662580732175
DRE25,OUT019,207.13050352504646
FDK57,OUT018,1935.5041133829002
FDD33,OUT010,471.30684669117693
FDR34,OUT027,5041.821497446808
FDU04,OUT045,1935.5041133829002
FDE35,OUT019,207.13050352504646
