Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4148.601806468465
NCF30,OUT027,3433.372719980636
FDK03,OUT035,4230.151305727247
FDT45,OUT017,1022.4168882452793
NCC54,OUT027,5203.192108615813
FDP08,OUT018,2853.8632196972294
FDU44,OUT046,2642.7538259348867
DRG39,OUT035,1014.4861163038827
FDU32,OUT049,2062.7520461919253
FDY27,OUT049,2942.629129584678
NCP54,OUT013,1983.970588179157
NCZ41,OUT049,2097.038847980998
DRL49,OUT013,2308.689423719548
FDI05,OUT018,1000.8214272674768
FDY56,OUT045,3557.875080030156
DRC13,OUT013,2067.5103001503794
NCV29,OUT017,2937.902843266553
FDR24,OUT049,1583.9753976936029
FDZ34,OUT018,2758.1259352068337
FDP37,OUT035,2155.6156395338617
FDX08,OUT027,4334.298376310481
FDS57,OUT045,2184.2531436624836
NCG18,OUT049,1731.9407671964696
FDK25,OUT018,2433.4992047450487
FDH53,OUT049,1468.5725886318014
DRI59,OUT018,3241.4206320859957
FDA52,OUT046,2845.328856916781
FDT20,OUT010,-1254.4262396342142
FDE36,OUT019,736.9526021398358
FDI24,OUT017,2878.786657452157
FDB28,OUT018,2876.6366775352217
FDV11,OUT017,2953.5413262356974
FDP01,OUT046,2500.4935856159636
FDD34,OUT027,4036.8187858841247
FDJ50,OUT027,2330.3831882912896
FDZ44,OUT013,1941.3098684944407
DRO59,OUT035,1369.7066503455944
DRB48,OUT045,635.7786270383347
FDR21,OUT018,2510.674474830051
NCE42,OUT010,1785.0038910390726
FDO23,OUT046,1496.3850203387074
NCE30,OUT018,3051.970651725902
FDQ22,OUT035,798.3081700044957
FDY01,OUT045,1806.097210912475
FDS08,OUT017,2931.6231049632934
FDG28,OUT018,3666.278739664678
FDQ51,OUT018,584.7917200298607
FDB05,OUT017,4040.3660782216593
FDO56,OUT049,2016.985189095134
FDE02,OUT018,1201.1252929330012
FDN45,OUT017,3624.4617902979353
FDS09,OUT013,891.5870560899025
NCA54,OUT018,2583.8402786604947
FDP09,OUT010,1462.4312457549836
FDC53,OUT045,1544.7507828019282
NCM55,OUT017,3037.776198683644
FDL09,OUT018,2441.9074624338004
FDA11,OUT019,-383.89349736014975
FDA50,OUT045,1458.111481875509
FDC23,OUT017,2957.8347171739338
FDE22,OUT049,2636.776771475197
FDD23,OUT046,3012.4420471079293
NCA29,OUT049,2824.1361783733705
FDK38,OUT046,2350.374654121438
DRC13,OUT046,1985.170648048219
NCP43,OUT049,2923.9789806719405
FDX28,OUT049,1695.5309447904351
FDF08,OUT049,1597.4606031897022
FDZ33,OUT046,2376.7149295536783
FDD10,OUT049,2982.2041866544996
FDO58,OUT017,2696.281914589078
FDI50,OUT017,3792.484903225025
FDO58,OUT045,2576.104198588231
FDX08,OUT013,2916.2881116160966
NCK17,OUT010,-1241.884110382421
FDF39,OUT035,4332.916877289056
FDU45,OUT010,-63.57248754543036
NCJ18,OUT018,1563.6708323586558
DRC27,OUT019,1974.933419857758
DRC25,OUT035,1517.5057282949128
FDU59,OUT035,2696.7626030492406
FDU28,OUT035,3188.893284207636
NCP30,OUT046,676.5991911747215
FDB39,OUT018,646.7335204809569
FDE41,OUT013,1477.8854767403952
DRH11,OUT010,-1002.2959958627833
FDA58,OUT045,3656.3498693165707
FDU50,OUT046,1893.3739405997312
FDM34,OUT013,2107.7267246831702
FDM44,OUT027,3104.659110386216
FDR39,OUT045,2847.8199485277146
FDM25,OUT045,2767.396096083327
FDQ49,OUT049,2638.763947280571
DRH25,OUT018,592.2658311019004
FDM09,OUT027,4207.632662143124
FDL44,OUT019,684.811060791392
NCR42,OUT018,264.91292594161155
DRL59,OUT046,873.596122161609
FDX43,OUT013,2707.049676719159
DRK47,OUT010,1651.069478753635
FDU48,OUT018,1834.7980777773096
FDY12,OUT045,798.4854730507395
NCN43,OUT018,1674.6174862092926
NCM55,OUT018,2618.7457782098486
FDQ21,OUT027,3436.7800442687876
FDX13,OUT035,4112.693276541151
NCK30,OUT027,5424.860285640611
FDG20,OUT049,2914.770429748303
DRG27,OUT017,761.156255060441
FDY14,OUT018,3894.062977061647
FDP59,OUT035,1846.7169367928295
FDU60,OUT017,2837.7297950495717
NCC18,OUT019,766.813012452694
DRJ39,OUT017,3547.1093937000537
FDS07,OUT049,1914.9299673074502
FDM08,OUT027,5016.075242327167
FDP51,OUT045,1902.5941106364166
FDU16,OUT035,1523.1547539773949
FDH12,OUT013,1743.959255159944
DRE48,OUT010,1188.832873671216
NCL42,OUT027,5288.45521197819
FDR21,OUT045,2755.1043247815774
NCW29,OUT035,2228.6538465542826
FDO11,OUT013,4038.5503294809414
NCM31,OUT049,2322.581461206171
FDV35,OUT019,551.8106870624185
FDF58,OUT017,1134.6232102000297
NCE43,OUT049,2752.3709467419353
FDA02,OUT035,2491.8716771351487
DRL37,OUT010,-1179.0574168343228
FDR24,OUT018,1245.6903443812985
FDW59,OUT049,1454.4128933707757
FDS22,OUT049,905.8583948038756
FDW24,OUT017,942.6566010117788
FDU24,OUT035,1703.3073649988469
FDA21,OUT027,4417.963604382722
FDH58,OUT027,3336.4899520620984
FDW36,OUT018,1400.8624836333001
FDI45,OUT027,4209.368699075964
FDU01,OUT018,2727.456008901875
FDF35,OUT027,3190.427689906367
FDU43,OUT019,1895.714494506802
FDE24,OUT019,391.3105291523809
FDK50,OUT049,2700.744518730634
FDG31,OUT045,979.2657179189657
FDC60,OUT045,1427.0253007440094
FDL36,OUT013,1493.2503592937037
FDP21,OUT013,3090.284539321729
FDW16,OUT045,1447.997275675472
FDX02,OUT017,3661.3731027732156
FDQ58,OUT027,3918.911722787607
FDT51,OUT046,1836.2426538005125
FDD59,OUT049,1427.7971142971796
NCM42,OUT018,1460.1688499344637
FDA57,OUT018,416.71374657081606
FDZ48,OUT035,1944.6180884212986
FDE46,OUT045,2374.0584717315783
NCZ30,OUT019,23.183303259483807
FDB56,OUT017,3131.608652207475
FDA25,OUT027,3177.3881544408346
FDD20,OUT013,2048.905489781804
FDL25,OUT013,1557.2391142915696
NCO18,OUT049,2892.5330840192837
FDJ45,OUT017,703.611614795158
FDR12,OUT035,2903.645761663559
NCF19,OUT010,-1140.4364284603448
FDK25,OUT046,2672.8902730026193
NCR17,OUT046,1814.8080112064126
FDC52,OUT046,2476.382992195436
NCA54,OUT017,2962.436753641919
FDR45,OUT010,1878.3293329705152
NCM19,OUT049,1896.0480058873704
FDF39,OUT027,5660.908011267746
FDX23,OUT049,1666.841282708613
FDD58,OUT027,3062.323269071926
FDX28,OUT013,1643.1544134209844
NCD31,OUT013,2602.2567629394
FDU57,OUT018,2165.160650727599
FDI27,OUT046,814.7839432448709
NCM42,OUT046,1721.225464866925
FDD32,OUT027,2821.2042835051943
FDI34,OUT013,3690.2001022276845
NCM29,OUT049,2159.698789790302
FDG46,OUT018,1587.4953856174047
DRC01,OUT010,-1052.3074575960004
FDB15,OUT027,5590.537527048689
NCA17,OUT027,3824.027834914991
FDF10,OUT046,2388.1819308677577
FDR26,OUT027,4295.443722080551
FDI02,OUT049,1932.7699377784506
NCM54,OUT010,105.6274060213683
FDF14,OUT013,2450.151216485237
FDJ33,OUT010,60.83256721477949
FDM20,OUT035,4032.3147436509616
FDC03,OUT027,4596.372160152426
NCX05,OUT046,1839.7821012026125
NCM41,OUT027,2918.7351502386996
NCU29,OUT010,427.3783145929315
FDQ59,OUT017,1505.8904249735708
FDH46,OUT010,-227.8501587452855
FDH09,OUT013,883.2834544716547
NCD06,OUT045,683.2569589210841
FDC15,OUT035,2601.3153628152236
DRD37,OUT027,2207.032648562936
FDT28,OUT027,3834.634125299871
FDR28,OUT027,4106.009710638982
FDT38,OUT017,1507.1384139761178
FDV34,OUT027,2733.6725381860065
FDY52,OUT035,1189.9057776734219
FDB34,OUT013,1435.9618128560905
DRL23,OUT018,1420.6116235017912
DRB24,OUT046,2453.037852569061
FDJ50,OUT046,906.2577269468243
FDQ49,OUT035,2654.579652473407
FDP20,OUT035,2145.469588041916
FDV19,OUT027,4034.6049348385422
NCR54,OUT045,3013.9185307925695
FDO09,OUT010,2224.153252002319
FDS57,OUT018,2002.029060571018
FDN10,OUT049,1988.0243763829963
FDV23,OUT049,2101.0910522531844
FDY28,OUT049,3514.366995280022
DRG51,OUT013,2613.382284097837
FDD45,OUT019,-411.2446247961255
NCL18,OUT027,4463.347870635678
NCM29,OUT013,2102.600678963575
FDF17,OUT027,4569.1386272277705
FDE22,OUT017,2681.7751641806653
FDQ22,OUT017,754.3837006330737
FDS01,OUT013,2896.1017680863447
FDW35,OUT027,2177.831285139549
FDJ33,OUT046,2029.9151995983957
NCF54,OUT035,2851.815197392064
FDE09,OUT013,1810.3036634996415
NCE06,OUT045,2468.7715910290567
DRH49,OUT049,1406.3526239352523
FDY43,OUT045,2634.8819971244743
NCT05,OUT017,4106.4868804175085
FDZ34,OUT045,2973.004368736376
FDL38,OUT017,1577.555776921725
FDZ31,OUT017,3154.4390440392663
FDR14,OUT035,1051.1869625982233
NCN54,OUT049,1363.7075528608584
NCC42,OUT027,3659.8507306007855
FDK08,OUT017,1745.9980623559813
FDP59,OUT013,1780.0387060730072
FDV22,OUT035,2699.6535972514
FDD33,OUT035,3839.37183800584
DRE60,OUT027,5011.258192471599
FDK52,OUT046,3588.4039243446396
FDA02,OUT017,2489.9469124592024
FDM56,OUT049,1858.1760848274466
FDE57,OUT035,2410.405353683337
FDM32,OUT045,1382.8927685931721
NCQ30,OUT027,3380.8921202583697
FDQ27,OUT027,3187.158585725854
FDT60,OUT027,3450.4541564404713
FDU43,OUT049,3939.7187050201373
NCO55,OUT035,1830.5288273020606
FDG02,OUT045,2971.901316155733
FDJ28,OUT013,3067.0831166658077
FDP40,OUT045,1778.68495956293
FDJ38,OUT045,3003.243532352634
NCC54,OUT017,3890.22421268003
NCZ41,OUT046,1984.0635357597198
FDK38,OUT019,478.81890405888703
FDU52,OUT013,2504.9954445914414
FDC40,OUT046,1288.747886259408
NCR30,OUT017,1292.8203193336328
NCN18,OUT017,1861.0443206060163
FDB50,OUT035,1406.6494729600843
FDG04,OUT013,3029.6206117725937
FDR26,OUT035,2967.4293516981593
NCT17,OUT018,2691.3501629789394
FDX35,OUT027,5078.74673753953
FDS12,OUT046,2019.0833614732578
NCZ29,OUT027,3438.8076361789367
FDB38,OUT010,706.9235577591589
FDP12,OUT013,715.5013763238662
FDP22,OUT046,898.2710718568503
FDS26,OUT018,3839.2911011663527
FDR52,OUT046,3085.888700209637
DRJ13,OUT046,2552.809859078169
FDU48,OUT027,3546.4829869615573
FDE29,OUT035,1130.217061522215
NCT29,OUT049,2023.4248603226797
DRK37,OUT018,2706.2459303114165
FDK55,OUT046,1431.5948040024296
FDR07,OUT046,1552.6134166633378
FDO21,OUT027,5060.148888387632
FDK46,OUT049,4215.1578252572735
FDB12,OUT045,1651.7363058936244
FDT31,OUT027,4460.324817181429
FDJ33,OUT045,1963.4680740546983
FDC26,OUT027,3205.482412431798
NCQ02,OUT045,2903.2674898056684
FDP08,OUT010,1175.10247640738
FDB11,OUT027,5026.3311531472755
FDV55,OUT013,2368.2901641127323
FDW20,OUT049,2057.6074747993143
NCJ18,OUT019,-32.98182671758042
FDC41,OUT018,947.8986555626707
FDE14,OUT027,3136.4827730424804
FDG35,OUT013,2876.5257605991096
FDF45,OUT035,1150.3281204950738
FDS19,OUT027,2758.216045630418
FDS58,OUT019,691.4623399397417
FDA26,OUT017,3632.5161314272686
FDM32,OUT049,1534.3006014662712
FDL45,OUT046,2033.3727278340289
FDZ55,OUT049,2650.0542395631533
FDY37,OUT049,2409.404981369531
FDO46,OUT046,3082.0047616352695
FDQ60,OUT046,1952.8260681357183
FDA19,OUT018,1810.8776493690934
FDL15,OUT046,2463.901288395347
FDM10,OUT018,3094.9119972793587
NCL05,OUT017,803.2281552594613
DRK49,OUT010,-1211.1508270544446
NCE18,OUT027,5402.177058162785
FDG40,OUT049,697.4284664515922
DRI59,OUT045,3434.506106407543
FDK28,OUT035,4190.5987595974675
NCD06,OUT019,-1164.6204768283694
FDO11,OUT019,2105.8710954673743
FDK27,OUT046,1930.642864361244
FDT43,OUT027,2301.7073531073447
FDD38,OUT018,1426.741035467387
FDA16,OUT049,3583.9507532511357
FDL14,OUT027,3954.879114553846
NCM17,OUT049,809.5631803731958
FDD20,OUT045,1929.0970258956331
FDA40,OUT045,1402.2367149308682
FDL43,OUT045,1209.977926386261
FDV15,OUT045,1571.727794007256
FDE52,OUT046,1502.3395656216449
NCL17,OUT010,348.5195196073728
NCJ31,OUT045,3661.672990771591
FDR60,OUT045,1198.2340821913263
NCA18,OUT035,1977.272244360474
FDS21,OUT027,2545.386734175431
FDW09,OUT035,1473.045568898173
FDL26,OUT035,2605.1328785361925
FDS47,OUT018,1155.6318293063177
FDC39,OUT046,3251.027167165396
FDT51,OUT035,1986.8185163913568
FDK40,OUT035,4306.170295508786
NCG19,OUT045,3613.791713568808
FDZ07,OUT046,1060.4427222698962
FDF08,OUT027,2935.100479849131
FDO04,OUT013,959.0946343090854
FDK41,OUT018,1066.2314373745453
FDP15,OUT049,4128.502934116109
NCD43,OUT018,1394.4945775750723
NCP18,OUT013,2386.6155140513188
FDZ51,OUT046,1555.999677544387
DRH13,OUT035,1883.6563524102917
FDF38,OUT045,666.118726358527
NCI43,OUT045,738.4849950098869
FDM38,OUT027,2392.623760684137
FDS03,OUT013,1095.7011584590712
DRJ47,OUT017,2818.306333985149
FDT50,OUT010,-318.07985889035865
FDV02,OUT046,2744.673826167042
NCG18,OUT017,1759.8339685121905
FDW52,OUT046,2668.996154383238
FDS40,OUT035,775.7780617098292
FDN31,OUT017,3133.8709229988885
FDA37,OUT045,1950.818987394482
FDA15,OUT046,3958.0520430008537
FDL39,OUT046,2919.8467856353964
FDJ53,OUT045,1888.720775410096
FDX22,OUT013,3417.617080654716
NCZ42,OUT045,3689.037240139747
FDD56,OUT027,4285.196010570692
FDD40,OUT017,3226.509482191749
FDS50,OUT013,3525.012150090644
NCN14,OUT013,2925.9354853182617
FDT15,OUT013,2988.8606459357798
NCS18,OUT027,3168.990518689804
NCO26,OUT010,-107.8960891842404
FDF58,OUT018,751.3509347562344
NCB19,OUT013,1402.9377795827743
FDH26,OUT017,2406.06659131196
DRB24,OUT027,3881.828899640498
FDA49,OUT018,1126.405751572247
FDB32,OUT045,1487.9796024424759
FDI36,OUT017,3266.8902209988546
NCA17,OUT010,443.2057538365025
FDH22,OUT013,2022.8741668849516
NCM26,OUT018,2149.889170237322
FDT15,OUT027,4408.443691018861
FDB16,OUT018,1141.4041775356663
NCP54,OUT027,3409.769342471408
FDJ36,OUT013,1711.1980420180016
FDO28,OUT045,1852.6424319244616
FDU09,OUT013,977.0301890927831
FDF29,OUT017,2219.1116494760654
FDY08,OUT013,2296.9612037492147
DRJ59,OUT018,352.8758497046381
FDT23,OUT027,2785.3891823325293
FDU15,OUT018,422.297403668126
FDT47,OUT013,1647.2728537976204
FDI53,OUT019,727.8257699045168
FDR59,OUT018,3906.5944864038493
FDD53,OUT035,838.1821290277458
FDY51,OUT017,3580.524024700401
FDT04,OUT049,739.4859058042578
FDU51,OUT049,2944.43580917343
FDG14,OUT035,2609.0451262262745
NCU06,OUT045,3555.4670399086617
DRG25,OUT046,2947.4088125747016
DRH49,OUT035,1498.3845292603328
FDN15,OUT035,2377.4268772788537
FDL43,OUT018,978.0098864524393
NCT18,OUT049,2969.5558819753646
NCB31,OUT013,4111.330490319645
FDK57,OUT035,2054.554605101788
FDY04,OUT019,742.0913465315759
NCP54,OUT046,1931.1857864534295
FDF41,OUT013,3877.9329002706836
FDM01,OUT045,1623.3867493239009
FDW03,OUT045,1665.3277112465744
FDF28,OUT045,1950.0060380004907
FDY37,OUT017,2423.2951351659794
FDQ03,OUT017,3894.2748793024202
FDP51,OUT027,3415.0090120408668
FDJ40,OUT017,1935.196866087906
FDC32,OUT049,1603.971602213973
DRI49,OUT027,2739.0684505314675
NCW54,OUT017,989.8560237068509
FDF09,OUT017,762.7050229986824
FDP45,OUT018,3731.9622739494725
DRJ23,OUT018,2684.1657699934694
FDS59,OUT017,1939.021857240281
FDY08,OUT046,2241.0410996525075
FDX16,OUT049,2456.677869343372
FDY16,OUT018,2692.9488507845836
FDK32,OUT035,2627.94689848825
FDQ22,OUT013,711.4041902705742
NCC31,OUT018,2191.6597436904153
FDG58,OUT049,2586.9489026830197
DRF48,OUT013,3019.019314592096
DRH36,OUT049,1289.4761779063629
NCR30,OUT035,1350.7963061242533
FDB03,OUT019,1933.2865009234001
FDZ28,OUT027,3518.0567309973003
FDR35,OUT017,3260.561705728671
DRD15,OUT027,5115.444939646182
FDJ33,OUT019,123.57669285714906
FDA56,OUT010,31.623948845797827
FDP56,OUT046,810.247500696599
NCT30,OUT046,778.0759405227402
FDK15,OUT017,1716.7253825941161
FDH44,OUT018,2119.6858876575725
FDV01,OUT013,2534.0602446161197
DRG03,OUT017,2520.3011545435893
FDG50,OUT027,2916.8476008509983
FDR16,OUT010,1511.5483060745883
FDZ60,OUT046,1726.4696940476174
DRG03,OUT045,2376.8076874840212
FDS56,OUT018,3937.7603870668027
FDU33,OUT045,722.5514486197649
DRD27,OUT035,1738.79727471475
FDW22,OUT046,3580.6305304437437
DRA24,OUT045,2563.0890579621964
FDF38,OUT049,812.8605106775533
FDX48,OUT013,2539.9683225839863
FDS58,OUT018,2336.81900347167
FDC32,OUT046,1498.785554108808
NCQ29,OUT045,4026.946763091616
DRK39,OUT018,1077.4849262274388
NCS38,OUT017,1906.7879556235362
DRO47,OUT013,1808.3404347649703
DRG27,OUT027,2144.140254520258
FDC57,OUT027,4533.388528895457
FDS55,OUT046,2339.746947116697
NCJ06,OUT018,1626.8336145779167
FDO01,OUT019,231.970164021149
NCM55,OUT045,2853.8422735849636
FDC52,OUT049,2580.043726877064
FDQ15,OUT045,1261.9387095123618
NCT30,OUT027,2219.3732431423978
NCR42,OUT027,1992.1210610854769
FDD28,OUT035,1109.0931271481952
FDQ34,OUT049,1763.2266056211652
FDZ12,OUT027,3723.133934310744
DRE13,OUT019,-505.16172156338376
NCN07,OUT019,210.53583926245597
FDM28,OUT035,3020.712315478542
FDI10,OUT017,2870.8072980089773
FDQ25,OUT013,2791.953110442593
FDA38,OUT010,1912.6403825266548
DRI13,OUT049,3519.5072221887744
FDY20,OUT027,2952.7513952874897
NCZ53,OUT035,3097.3645161851614
NCM31,OUT013,2296.6267014245486
DRB01,OUT017,3084.4254845386267
DRF37,OUT046,4116.799675751365
NCF42,OUT049,2863.595337520965
FDF16,OUT018,2095.223929071776
FDB41,OUT013,870.7203044641271
FDR34,OUT013,3679.719271187546
FDR15,OUT018,2254.403780181429
NCV42,OUT019,-118.58173818841152
FDW51,OUT035,3538.3736461170643
FDU36,OUT017,1680.1848140784173
FDX60,OUT049,1414.2073936535962
FDY03,OUT035,2001.9838202682454
FDW55,OUT045,3904.0882750194087
FDT01,OUT010,1454.8244106068032
FDG58,OUT013,2534.552751469087
FDK21,OUT017,4055.594551256696
NCS41,OUT019,972.0771879997244
FDS10,OUT045,2825.6031266769323
NCT53,OUT046,2601.4799534458284
FDJ28,OUT018,2759.471876524046
FDX44,OUT045,1359.7778475268838
FDT20,OUT018,386.15337530592296
FDO44,OUT017,1868.736090750324
NCX17,OUT049,3773.653439986114
FDY01,OUT017,1996.172874232192
FDJ12,OUT027,4817.256552575096
DRK35,OUT018,337.4082327574886
FDD47,OUT019,791.9494777201141
NCM53,OUT035,1831.7271831918142
FDO45,OUT013,1497.9757526556605
NCM42,OUT010,-172.31418126245228
FDE04,OUT046,2906.9414389167473
NCI30,OUT027,5339.458957165411
FDZ19,OUT013,2802.086151264967
FDW57,OUT013,2883.083982024019
FDA25,OUT013,1723.939443261671
FDT22,OUT046,968.1688642815052
FDP51,OUT013,1978.278417469096
FDD48,OUT027,3324.435412731845
FDY39,OUT035,3092.8546811284887
FDO48,OUT010,1648.9688298955089
FDD23,OUT027,4442.817776845568
DRN35,OUT027,2068.1663871178766
FDT01,OUT035,3550.9817908254313
FDC20,OUT010,-994.4588580157985
DRJ35,OUT035,1159.536534664086
FDB32,OUT046,1526.3987762482084
FDL24,OUT046,2805.2533515274336
NCV42,OUT035,1933.8538618355979
FDZ46,OUT046,1758.2160771890667
FDC15,OUT013,2489.543088224378
FDD08,OUT019,-1242.5916530157542
FDY50,OUT049,1528.4587084552975
FDD36,OUT013,1953.3966738926765
FDG57,OUT027,2268.4268244273153
FDL21,OUT018,473.1008210886007
FDN16,OUT027,3139.591425813394
FDJ09,OUT027,2221.1651997774843
FDS01,OUT010,948.1949044677694
FDV33,OUT017,4261.401572144619
DRE12,OUT017,1922.2574778914232
FDR07,OUT013,1600.739174965063
FDP48,OUT010,1050.7956696664073
NCB55,OUT035,1055.9838894333564
FDQ08,OUT013,1070.7029673561995
FDR34,OUT035,3847.5134261105877
FDO33,OUT046,1801.1286246314544
FDP13,OUT045,616.9863534102394
FDX12,OUT049,3988.810279170334
NCT06,OUT049,2723.377147526807
FDR16,OUT019,1526.2814903259225
FDE36,OUT046,2674.6972147469914
FDZ36,OUT049,3075.565478677759
FDV13,OUT045,1410.607823479562
NCZ17,OUT035,737.2272991513485
FDU56,OUT045,2851.5039106918434
FDM09,OUT035,2898.2418875629874
FDV02,OUT017,2838.844328133429
FDS34,OUT018,1578.2459464482604
FDA11,OUT049,1645.291581496831
FDP09,OUT017,3464.976755846951
FDB29,OUT027,3335.027283572463
FDT19,OUT017,2874.9879727486573
DRH15,OUT017,825.9047451602044
FDY38,OUT046,3729.14997121557
FDF14,OUT027,3880.6097514709327
FDN48,OUT010,-407.8306118119966
FDQ12,OUT013,3686.171711494775
NCJ43,OUT045,2662.2709916074396
FDE17,OUT019,572.9957940873958
FDB05,OUT035,4071.9130932733415
FDH10,OUT045,2995.518172183551
NCR06,OUT017,782.94357422182
FDU32,OUT018,1680.9316542728548
FDD56,OUT049,2891.5037341777715
FDO36,OUT018,2603.654000666861
FDH16,OUT010,-429.8396954996341
FDX10,OUT018,366.0597147965618
FDZ37,OUT017,1584.1964208188135
FDU31,OUT010,1585.8614033726121
DRC49,OUT049,2347.143537927296
FDL15,OUT045,2369.4724724163852
FDN32,OUT019,1072.5283093561318
DRH59,OUT027,2649.1548499782953
NCU29,OUT049,2431.9404609839216
FDR37,OUT019,1067.9429451287813
FDS14,OUT018,2227.7712236393722
FDU02,OUT027,5037.553017272497
FDJ08,OUT035,3193.5790951990243
NCZ06,OUT045,3906.9965305964433
FDO31,OUT049,1473.044348636474
FDH31,OUT018,1409.0536274413362
FDS58,OUT017,2699.8653378773565
NCA53,OUT027,2255.125375563468
FDF50,OUT046,3131.611105878296
NCW42,OUT049,3594.335375992338
NCQ17,OUT045,2382.0873883556574
FDK51,OUT018,3904.506071071557
NCW41,OUT010,575.5632391432741
NCR29,OUT017,993.1598564940705
FDB08,OUT019,641.2848993904479
FDA40,OUT027,2881.2052286050375
FDL14,OUT018,2285.238169779715
FDB47,OUT046,3285.885425074501
FDO03,OUT035,3804.0394385347945
DRK13,OUT019,1197.956112940689
FDX13,OUT010,2009.7695422537017
FDF52,OUT046,2906.837764015869
FDT11,OUT013,3071.880967553892
FDB08,OUT013,2590.5668236550046
FDQ28,OUT018,2247.1551148230155
FDD29,OUT045,3932.5575723973734
NCQ29,OUT027,5545.6117192438
NCO02,OUT013,1075.7079590982903
FDR56,OUT010,1216.9769361812387
NCM54,OUT049,2081.1872843535584
FDP51,OUT035,2058.952576476897
FDT38,OUT013,1411.3090257863744
FDZ20,OUT018,3730.931196163646
FDJ53,OUT013,1965.952043643982
FDX13,OUT049,4037.763719708548
FDP58,OUT035,3618.6610808765245
NCK31,OUT019,-1047.9556312731277
FDA35,OUT018,1744.181813943122
FDV37,OUT018,2912.758931523404
NCO07,OUT027,4817.90774991748
FDA20,OUT045,2905.64541009293
FDZ59,OUT035,2858.0672791436173
NCY17,OUT017,813.1182682877939
FDQ28,OUT035,2629.763273354003
FDV35,OUT017,2555.5376698179584
FDQ36,OUT013,661.0018046971863
FDD34,OUT018,2331.431411899403
FDK51,OUT045,4128.72905065934
FDV31,OUT035,2927.665797154753
FDR04,OUT035,1705.393866028489
FDR14,OUT049,997.9878833150324
DRC36,OUT010,886.6735134136989
FDE39,OUT019,45.528831486313436
FDP57,OUT049,1784.3385172815351
FDE57,OUT046,2262.939551832455
NCN18,OUT046,1752.9516256447619
NCQ05,OUT018,2099.1542775652824
FDW47,OUT035,2074.2968136929944
FDV46,OUT035,2359.6549705981247
NCP29,OUT045,931.0154444985064
FDE09,OUT018,1512.0259566857385
NCU06,OUT027,5055.421606048369
FDT19,OUT010,856.1373995613653
DRF15,OUT017,2522.4239477281058
DRI51,OUT013,2728.6023595726156
NCX54,OUT013,1688.4979786152144
DRE01,OUT013,3810.477411141358
NCB07,OUT045,3002.7656966634604
FDU50,OUT035,2019.063702976915
FDG40,OUT035,741.2441758612028
FDW10,OUT018,2514.561632225336
FDX51,OUT013,3162.0079260262783
NCP17,OUT045,953.9993751075622
FDP21,OUT035,3175.6335256133643
FDL04,OUT045,1619.6208464050897
FDV23,OUT013,1997.3716915072923
FDF24,OUT046,1373.3777588225078
FDH56,OUT027,3323.6426172712822
FDB51,OUT049,1121.177143420472
FDI58,OUT027,3030.6745941892004
FDR20,OUT013,871.5765457680275
FDC51,OUT018,1749.9778419820204
FDB16,OUT027,2856.180261673733
FDE40,OUT049,1133.401672272161
NCM17,OUT035,854.9461222403554
FDU56,OUT035,3094.202687876776
FDS32,OUT019,405.6554863066706
FDX02,OUT049,3649.06526591573
FDT39,OUT027,3939.9883040572013
FDE35,OUT017,1096.308227181702
NCI42,OUT019,1419.7442681389514
DRL23,OUT046,1700.3234128739227
FDA10,OUT046,1944.8435884137862
FDA11,OUT013,1583.5399182336744
NCM06,OUT046,2437.13981011518
NCT05,OUT035,4192.400036330827
NCQ02,OUT010,1030.927610280582
NCY06,OUT049,2147.8453885732524
FDY56,OUT035,3742.2224831250523
FDL02,OUT035,1864.4705856731025
NCI06,OUT035,2954.6685255610305
FDQ14,OUT045,2327.765274496393
FDQ12,OUT017,3721.365625463971
FDP36,OUT046,852.2154063720002
FDK21,OUT027,5424.36491793683
FDO40,OUT045,2298.903039929776
NCK54,OUT019,-21.673234408858036
FDY09,OUT018,2542.4196653460644
NCW30,OUT049,4196.191638395242
NCC55,OUT027,2049.1594624642607
FDE58,OUT018,1611.252253199897
FDR39,OUT013,2956.169772305048
FDU28,OUT049,3102.375121795117
FDH08,OUT017,3720.4858747004846
FDG35,OUT045,2776.0006545213505
FDG22,OUT049,752.2603342093739
FDC34,OUT035,2662.2444278470434
FDP15,OUT018,3745.095737205271
FDK34,OUT010,1875.469270584983
FDU45,OUT035,2053.1353587689555
FDQ04,OUT027,2125.2681179487017
FDX22,OUT018,3097.5603199969005
FDB45,OUT017,1785.2288023944702
NCH43,OUT027,4858.8177692141335
DRE60,OUT046,3513.8793728991673
FDD17,OUT027,5191.65024260501
NCM54,OUT017,2118.3891969503557
NCH55,OUT013,2051.4285839392987
NCT06,OUT017,2710.8123714489943
FDA48,OUT027,4945.86261947522
FDY58,OUT027,5066.947176536857
FDO25,OUT045,3265.9666577138973
FDN50,OUT045,1518.5768480942181
FDH35,OUT035,2771.549685955498
FDK09,OUT045,3524.337588082621
FDO16,OUT013,1382.343044604834
FDW11,OUT045,986.8437354855012
FDU47,OUT027,3726.644953513237
NCQ42,OUT010,123.85260498650734
FDK55,OUT027,2905.5019967585695
FDN08,OUT049,2002.4445712319575
FDT57,OUT045,3699.997655673139
FDJ12,OUT018,3058.936473550596
DRL59,OUT017,969.3697819871968
NCN53,OUT046,585.1682806551175
FDO51,OUT010,-1125.9945168587026
