Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2590.572244032221
DRG39,OUT035,806.8845511784747
FDU32,OUT049,2041.8446447035708
FDY27,OUT049,2968.566876977195
NCP54,OUT013,2031.8500627638562
NCZ41,OUT049,2051.4211653740094
DRL49,OUT013,2205.9739092158793
FDI05,OUT018,1254.4224351957596
FDY56,OUT045,3866.566021104409
DRC13,OUT013,2027.6544693736607
NCV29,OUT017,2997.5832270746737
FDR24,OUT049,1384.060412160541
FDZ34,OUT018,3004.447735548768
FDP37,OUT035,2039.5249555205082
FDX08,OUT027,4993.262237777653
FDS57,OUT045,2093.171334202588
NCG18,OUT049,1633.340036493887
FDK25,OUT018,2662.271233878622
FDH53,OUT049,1276.4478971425635
DRI59,OUT018,3248.329003923685
FDA52,OUT046,2866.780161394914
FDT20,OUT010,91.51312051658209
FDE36,OUT019,401.59153844260504
FDI24,OUT017,2878.8231199372663
FDB28,OUT018,2995.774320669791
FDV11,OUT017,2894.7673210828775
FDP01,OUT046,2524.119521797614
FDD34,OUT027,4078.4441196157404
FDJ50,OUT027,1378.1309619469314
FDZ44,OUT013,1973.7986768069718
DRO59,OUT035,1176.8258312469632
DRB48,OUT045,618.4692646817648
FDR21,OUT018,2729.3052369529078
NCE42,OUT010,587.114691032775
FDO23,OUT046,1444.4090361424578
NCE30,OUT018,3262.616619407133
FDQ22,OUT035,602.3024391807362
FDY01,OUT045,1919.3539017457238
FDS08,OUT017,2877.60626462608
FDG28,OUT018,3466.795674414862
FDQ51,OUT018,754.7381912995559
FDB05,OUT017,4004.860836807433
FDO56,OUT049,1954.716337177443
FDE02,OUT018,1420.2804386390114
FDN45,OUT017,3749.757083033434
FDS09,OUT013,756.9582033392525
NCA54,OUT018,2946.0349965475552
FDP09,OUT010,558.6207022988824
FDC53,OUT045,1552.1812949913917
NCM55,OUT017,3096.417446251997
FDL09,OUT018,2641.8190359987766
FDA11,OUT019,242.5953491250307
FDA50,OUT045,1488.6101458025007
FDC23,OUT017,2954.37268461915
FDE22,OUT049,2539.9254281615417
FDD23,OUT046,3104.165511864277
NCA29,OUT049,2924.8530628602502
FDK38,OUT046,2440.275754041102
DRC13,OUT046,2032.4800844492963
NCP43,OUT049,2978.401044308826
FDX28,OUT049,1555.989166456028
FDF08,OUT049,1386.9722806414127
FDZ33,OUT046,2454.6594658872164
FDD10,OUT049,2900.8299098881125
FDO58,OUT017,2589.1069515138947
FDI50,OUT017,3907.93353200533
FDO58,OUT045,2604.802043433068
FDX08,OUT013,3063.7798304776434
NCK17,OUT010,91.51312051658209
FDF39,OUT035,4236.8218797992495
FDU45,OUT010,243.35546898349276
NCJ18,OUT018,1813.2909526418368
DRC27,OUT019,605.4792084019124
DRC25,OUT035,1365.0519517856246
FDU59,OUT035,2521.717845748246
FDU28,OUT035,3033.0342815891263
NCP30,OUT046,619.7845583621267
FDB39,OUT018,835.2840579999854
FDE41,OUT013,1383.4158884000417
DRH11,OUT010,163.18967099264538
FDA58,OUT045,3862.6203902506218
FDU50,OUT046,1948.3123798622237
FDM34,OUT013,2052.261891269956
FDM44,OUT027,2551.347408618951
FDR39,OUT045,3016.2391777011107
FDM25,OUT045,2881.7974921736327
FDQ49,OUT049,2545.7512520881132
DRH25,OUT018,794.9081006341002
FDM09,OUT027,4205.373858042117
FDL44,OUT019,379.00521260215214
NCR42,OUT018,585.354961145765
DRL59,OUT046,806.8845511784747
FDX43,OUT013,2699.0663208924425
DRK47,OUT010,587.8195670476179
FDU48,OUT018,1913.3578207645376
FDY12,OUT045,762.733995370038
NCN43,OUT018,1903.8900281068707
NCM55,OUT018,2999.69014287831
FDQ21,OUT027,3290.763724786497
FDX13,OUT035,4151.385006191837
NCK30,OUT027,6232.5262489796305
FDG20,OUT049,2879.5034186197126
DRG27,OUT017,615.5558239909699
FDY14,OUT018,3816.4842251517066
FDP59,OUT035,1633.340036493887
FDU60,OUT017,2757.7259393658405
NCC18,OUT019,413.9405571600855
DRJ39,OUT017,3712.998573953907
FDS07,OUT049,1951.3641608671376
FDM08,OUT027,5763.5131459037575
FDP51,OUT045,1991.7617773704935
FDU16,OUT035,1331.434037931517
FDH12,OUT013,1635.5630234097919
DRE48,OUT010,486.7349405581811
NCL42,OUT027,6259.898625548936
FDR21,OUT045,2833.0881381414433
NCW29,OUT035,2057.17228331522
FDO11,OUT013,4127.809448800064
NCM31,OUT049,2101.4173724486973
FDV35,OUT019,343.79030027417815
FDF58,OUT017,957.7409478862461
NCE43,OUT049,2794.5499206696013
FDA02,OUT035,2499.1317041758016
DRL37,OUT010,91.51312051658209
FDR24,OUT018,1384.827395019538
FDW59,OUT049,1331.805613946396
FDS22,OUT049,657.4760104892239
FDW24,OUT017,759.7001775955413
FDU24,OUT035,1499.0674172694592
FDA21,OUT027,5177.855759631619
FDH58,OUT027,3108.615704883374
FDW36,OUT018,1601.1056790847008
FDI45,OUT027,4705.338874721043
FDU01,OUT018,2876.7072886795795
FDF35,OUT027,2755.545067845977
FDU43,OUT019,607.1967348373394
FDE24,OUT019,328.374535183158
FDK50,OUT049,2563.3679162008843
FDG31,OUT045,1054.669808249032
FDC60,OUT045,1391.465578200578
FDL36,OUT013,1389.242591284673
FDP21,OUT013,3095.4668951226927
FDW16,OUT045,1389.242591284673
FDX02,OUT017,3834.8085729627237
FDQ58,OUT027,3928.9210059631296
FDT51,OUT046,1751.5021024546181
FDD59,OUT049,1269.1249345553115
NCM42,OUT018,1607.470229411903
FDA57,OUT018,605.7756299621274
FDZ48,OUT035,1783.8829501863095
FDE46,OUT045,2531.3305051098396
NCZ30,OUT019,289.37218269750707
FDB56,OUT017,3107.8350287657568
FDA25,OUT027,2609.4417027087115
FDD20,OUT013,2054.2985483742737
FDL25,OUT013,1446.6320230583626
NCO18,OUT049,2948.239070887384
FDJ45,OUT017,595.1351551746075
FDR12,OUT035,2840.4323781961534
NCF19,OUT010,97.3880561124844
FDK25,OUT046,2698.8982064409606
NCR17,OUT046,1968.7236886015075
FDC52,OUT046,2495.659656129492
NCA54,OUT017,3033.653427908861
FDR45,OUT010,568.1645255662947
NCM19,OUT049,1956.0425306533923
FDF39,OUT027,6293.341392083459
FDX23,OUT049,1534.7953812105998
FDD58,OUT027,2609.8972462909
FDX28,OUT013,1624.2972817644165
NCD31,OUT013,2599.0354598899885
FDU57,OUT018,2343.262693550712
FDI27,OUT046,757.9495610063767
NCM42,OUT046,1635.5630234097919
FDD32,OUT027,2208.4902331895205
FDI34,OUT013,3776.7074447781406
NCM29,OUT049,2069.5960265160206
FDG46,OUT018,1773.644439467369
DRC01,OUT010,121.51774627009925
FDB15,OUT027,6205.767566809373
NCA17,OUT027,3997.445577107025
FDF10,OUT046,2506.2048765840195
FDR26,OUT027,4880.9749698172145
FDI02,OUT049,1792.4824404591802
NCM54,OUT010,273.9922314165814
FDF14,OUT013,2438.332464154902
FDJ33,OUT010,266.8893543474088
FDM20,OUT035,3994.343855202285
FDC03,OUT027,5549.676540324104
NCX05,OUT046,1963.843259821906
NCM41,OUT027,2473.6392841781403
NCU29,OUT010,375.1422047734748
FDQ59,OUT017,1342.2146983332461
FDH46,OUT010,220.1157181170687
FDH09,OUT013,763.6113218941995
NCD06,OUT045,759.7001775955413
FDC15,OUT035,2566.5316031290154
DRD37,OUT027,1110.814348302308
FDT28,OUT027,3942.083013227267
FDR28,OUT027,4217.610985212295
FDT38,OUT017,1361.5690901243097
FDV34,OUT027,1816.257732092362
FDY52,OUT035,980.4090488840361
FDB34,OUT013,1381.1929014841369
DRL23,OUT018,1598.8826921687962
DRB24,OUT046,2477.745576612959
FDJ50,OUT046,844.4214140856741
FDQ49,OUT035,2558.75019360653
FDP20,OUT035,2037.3187683161495
FDV19,OUT027,4154.013808589804
NCR54,OUT045,3029.931364404227
FDO09,OUT010,609.8928045985572
FDS57,OUT018,2012.493678601072
FDN10,OUT049,1954.716337177443
FDV23,OUT049,2039.3748546764527
FDY28,OUT049,3655.0342370767557
DRG51,OUT013,2593.765238566934
FDD45,OUT019,243.48511329632072
NCL18,OUT027,5492.6481266932915
NCM29,OUT013,2066.7249644302497
FDF17,OUT027,5569.215342616023
FDE22,OUT017,2557.9847308888716
FDQ22,OUT017,599.3889984899412
FDS01,OUT013,3005.835944265233
FDW35,OUT027,1110.814348302308
FDJ33,OUT046,2037.3862174284152
NCF54,OUT035,2872.9751401752937
FDE09,OUT013,1687.4805450982751
NCE06,OUT045,2515.7729446707554
DRH49,OUT049,1269.7623440642067
FDY43,OUT045,2804.8747350525414
NCT05,OUT017,4090.412155135198
FDZ34,OUT045,3082.6645928946946
FDL38,OUT017,1363.2672389037498
FDZ31,OUT017,3101.5645508979214
FDR14,OUT035,846.7895561393256
NCN54,OUT049,1258.3065266938286
NCC42,OUT027,3346.9894788925985
FDK08,OUT017,1555.989166456028
FDP59,OUT013,1633.340036493887
FDV22,OUT035,2622.903586755533
FDD33,OUT035,3837.6493717458693
DRE60,OUT027,5956.474944408057
FDK52,OUT046,3760.2268800717306
FDA02,OUT017,2508.935596644906
FDM56,OUT049,1646.505176110218
FDE57,OUT035,2105.037393089678
FDM32,OUT045,1382.164629559532
NCQ30,OUT027,3208.0873961658135
FDQ27,OUT027,2571.842292860213
FDT60,OUT027,3284.376655049341
FDU43,OUT049,3937.3674469915004
NCO55,OUT035,1633.340036493887
FDG02,OUT045,3023.4269582575616
FDJ28,OUT013,3090.8843023178615
FDP40,OUT045,1784.728452908415
FDJ38,OUT045,3080.3135529711103
NCC54,OUT017,3870.78228868013
NCZ41,OUT046,2051.649061846137
FDK38,OUT019,363.4632291463989
FDU52,OUT013,2441.690495746907
FDC40,OUT046,1207.928454781818
NCR30,OUT017,1151.460760115057
NCN18,OUT017,1786.1059371022143
FDB50,OUT035,1291.1949981321675
FDG04,OUT013,3038.5803004091445
FDR26,OUT035,2861.856167533774
NCT17,OUT018,2999.214117158984
FDX35,OUT027,5884.567947216964
FDS12,OUT046,2045.3988032071375
NCZ29,OUT027,3319.9664848004754
FDB38,OUT010,391.7912016769868
FDP12,OUT013,594.7422571915903
FDP22,OUT046,792.425946241821
FDS26,OUT018,3718.8446332832937
FDR52,OUT046,3100.4017301661074
DRJ13,OUT046,2572.7172116098404
FDU48,OUT027,3344.792265399506
FDE29,OUT035,958.9954064810944
NCT29,OUT049,2032.9777378660642
DRK37,OUT018,2994.8914591573393
FDK55,OUT046,1363.2672389037498
FDR07,OUT046,1532.5723942946947
FDO21,OUT027,5837.146797937365
FDK46,OUT049,4190.8525054850425
FDB12,OUT045,1635.5630234097919
FDT31,OUT027,5087.391653227477
FDJ33,OUT045,2005.5002691071497
FDC26,OUT027,2963.740709737909
NCQ02,OUT045,3022.3970834420884
FDP08,OUT010,525.5627906356475
FDB11,OUT027,5771.341976124024
FDV55,OUT013,2488.489956785918
FDW20,OUT049,2056.579513625757
NCJ18,OUT019,297.4543142520372
FDC41,OUT018,1168.4638046100317
FDE14,OUT027,2553.277783264535
FDG35,OUT013,2841.7907554582775
FDF45,OUT035,846.7895561393256
FDS19,OUT027,2126.5202987858684
FDS58,OUT019,394.6865770397106
FDA26,OUT017,3751.024040439465
FDM32,OUT049,1365.5482967904
FDL45,OUT046,2055.9731866754532
FDZ55,OUT049,2529.954127906174
FDY37,OUT049,2127.679683230951
FDO46,OUT046,3041.164095528974
FDQ60,OUT046,2012.3546670968892
FDA19,OUT018,1898.6229518423515
FDL15,OUT046,2524.119521797614
FDM10,OUT018,3254.7871677790395
NCL05,OUT017,621.3848281365742
DRK49,OUT010,91.51312051658209
NCE18,OUT027,6270.975457946956
FDG40,OUT049,598.0485958654023
DRI59,OUT045,3776.865518683071
FDK28,OUT035,4170.25999650337
NCD06,OUT019,91.51312051658209
FDO11,OUT019,567.9704870847794
FDK27,OUT046,2025.462761054748
FDT43,OUT027,1301.8063412033807
FDD38,OUT018,1598.8826921687962
FDA16,OUT049,3752.695331839911
FDL14,OUT027,3922.320707760152
NCM17,OUT049,629.0306815282653
FDD20,OUT045,2026.6556992624714
FDA40,OUT045,1375.2721950130167
FDL43,OUT045,1279.9722958456668
FDV15,OUT045,1635.5630234097919
FDE52,OUT046,1391.465578200578
NCL17,OUT010,350.3385646396393
NCJ31,OUT045,3856.8789301811967
FDR60,OUT045,1284.796509979023
NCA18,OUT035,1937.1258606417396
FDS21,OUT027,1740.8466738778634
FDW09,OUT035,1273.5738076925227
FDL26,OUT035,2552.3402527926123
FDS47,OUT018,1368.7915322469053
FDC39,OUT046,3389.6434476013824
FDT51,OUT035,1748.5333500922209
FDK40,OUT035,4238.178236452653
NCG19,OUT045,3821.4509584492525
FDZ07,OUT046,981.9254882272974
FDF08,OUT027,2503.3202431609343
FDO04,OUT013,852.8533639144806
FDK41,OUT018,1339.262127567952
FDP15,OUT049,4039.1821145963977
NCD43,OUT018,1601.1056790847008
NCP18,OUT013,2485.0820787537787
FDZ51,OUT046,1446.6320230583626
DRH13,OUT035,1644.7086152353547
FDF38,OUT045,618.4692646817648
NCI43,OUT045,759.7001775955413
FDM38,OUT027,1583.1396781920264
FDS03,OUT013,1113.5416753405902
DRJ47,OUT017,2842.2432453284296
FDT50,OUT010,213.63235301494024
FDV02,OUT046,2860.324187250713
NCG18,OUT017,1633.340036493887
FDW52,OUT046,2605.3258168295
FDS40,OUT035,602.3024391807362
FDN31,OUT017,3103.2524359609256
FDA37,OUT045,1995.6007803491934
FDA15,OUT046,4159.859771269814
FDL39,OUT046,3039.5552232385717
FDJ53,OUT045,1998.528250553959
FDX22,OUT013,3750.69972572583
NCZ42,OUT045,3951.30351052628
FDD56,OUT027,4669.606398286787
FDD40,OUT017,2969.440822477016
FDS50,OUT013,3712.752942382128
NCN14,OUT013,3034.6004026409214
FDT15,OUT013,3105.2885826528286
NCS18,OUT027,2560.982635799525
NCO26,OUT010,257.903742890513
FDF58,OUT018,924.101774533759
NCB19,OUT013,1386.2191130268156
FDH26,OUT017,2116.8447918070988
DRB24,OUT027,3921.4052336297964
FDA49,OUT018,1355.4306699281567
FDB32,OUT045,1511.8535502216528
FDI36,OUT017,3084.5936155540635
NCA17,OUT010,349.16704399684585
FDH22,OUT013,2025.3202276439654
NCM26,OUT018,2453.9692592187394
FDT15,OUT027,5179.277345013248
FDB16,OUT018,1360.0971138046634
NCP54,OUT027,3296.854939160486
FDJ36,OUT013,1633.340036493887
FDO28,OUT045,1977.8096047264814
FDU09,OUT013,851.5122112130434
FDF29,OUT017,2054.3496800058842
FDY08,OUT013,2076.6895109035772
DRJ59,OUT018,589.6088044610989
FDT23,OUT027,2151.4252440072146
FDU15,OUT018,589.6088044610989
FDT47,OUT013,1539.9994650979072
FDI53,OUT019,398.8600666919545
FDR59,OUT018,3796.78321796745
FDD53,OUT035,618.4692646817648
FDY51,OUT017,3718.784777517765
FDT04,OUT049,615.6216051758099
FDU51,OUT049,2858.063374866761
FDG14,OUT035,2476.7358054418632
NCU06,OUT045,3784.9697157675664
DRG25,OUT046,3112.2302771897444
DRH49,OUT035,1337.3498247592015
FDN15,OUT035,2076.625899442739
FDL43,OUT018,1194.8994103817467
NCT18,OUT049,3140.340935708282
NCB31,OUT013,4044.218246031606
FDK57,OUT035,1979.474428610178
FDY04,OUT019,389.8015496299704
NCP54,OUT046,2043.6476963926827
FDF41,OUT013,3882.9791019471736
FDM01,OUT045,1635.5630234097919
FDW03,OUT045,1635.5630234097919
FDF28,OUT045,2011.7617480714173
FDY37,OUT017,2123.378877888329
FDQ03,OUT017,3885.540700632539
FDP51,OUT027,3170.133308700284
FDJ40,OUT017,1741.0053051544578
FDC32,OUT049,1442.1387254991976
DRI49,OUT027,2302.5661272302214
NCW54,OUT017,845.458132709746
FDF09,OUT017,599.3889984899412
FDP45,OUT018,3645.1236514782186
DRJ23,OUT018,2943.016820322579
FDS59,OUT017,1741.0053051544578
FDY08,OUT046,2064.689038342445
FDX16,OUT049,2493.765017791067
FDY16,OUT018,2958.701562911247
FDK32,OUT035,2548.6956908461916
FDQ22,OUT013,610.909082692619
NCC31,OUT018,2423.4607975816457
FDG58,OUT049,2476.06631070759
DRF48,OUT013,3083.679065850017
DRH36,OUT049,1089.9250367328843
NCR30,OUT035,1175.193068831006
FDB03,OUT019,604.3425327731746
FDZ28,OUT027,3331.6449487561367
FDR35,OUT017,3076.732943270645
DRD15,OUT027,6225.858943130541
FDJ33,OUT019,296.1812985317801
FDA56,OUT010,263.9318763024866
FDP56,OUT046,759.7001775955413
NCT30,OUT046,759.7001775955413
FDK15,OUT017,1617.5992999599516
FDH44,OUT018,2406.704051684435
FDV01,OUT013,2502.212217889888
DRG03,OUT017,2494.0148118710295
FDG50,OUT027,2466.933280138012
FDR16,OUT010,551.9578654141797
FDZ60,OUT046,1633.340036493887
DRG03,OUT045,2520.5702067309526
FDS56,OUT018,3741.5284711892546
FDU33,OUT045,755.2368521869945
DRD27,OUT035,1549.958308075487
FDW22,OUT046,3769.1850052408026
DRA24,OUT045,2591.826166337388
FDF38,OUT049,618.4692646817648
FDX48,OUT013,2506.743558711489
FDS58,OUT018,2465.402304510588
FDC32,OUT046,1444.4090361424578
NCQ29,OUT045,4030.9982545349876
DRK39,OUT018,1343.928571444459
NCS38,OUT017,1934.198390436974
DRO47,OUT013,1786.0337162476646
DRG27,OUT027,1110.814348302308
FDC57,OUT027,5448.3222147077
FDS55,OUT046,2440.275754041102
NCJ06,OUT018,1886.8387025885736
FDO01,OUT019,297.87550807019574
NCM55,OUT045,3075.8296031857662
FDC52,OUT049,2487.1665225135407
FDQ15,OUT045,1290.5053644044094
NCT30,OUT027,1196.369045034837
NCR42,OUT027,1110.814348302308
FDD28,OUT035,846.7895561393256
FDQ34,OUT049,1635.5630234097919
FDZ12,OUT027,3338.0487172989547
DRE13,OUT019,227.36864983469303
NCN07,OUT019,299.99521395518326
FDM28,OUT035,3045.98106198597
FDI10,OUT017,2873.6668391376843
FDQ25,OUT013,2824.4482620321487
FDA38,OUT010,569.2431250847355
DRI13,OUT049,3685.4179720759184
FDY20,OUT027,2535.8246995260774
NCZ53,OUT035,3111.138105692162
NCM31,OUT013,2395.1580776930145
DRB01,OUT017,3107.8350287657568
DRF37,OUT046,4046.690644371494
NCF42,OUT049,2888.5386814956305
FDF16,OUT018,2334.1040292868506
FDB41,OUT013,756.9582033392525
FDR34,OUT013,3840.6881035610436
FDR15,OUT018,2405.6508700985396
NCV42,OUT019,277.4585467684577
FDW51,OUT035,3744.615291441342
FDU36,OUT017,1539.9994650979072
FDX60,OUT049,1299.9958970662324
FDY03,OUT035,1936.3238643560294
FDW55,OUT045,3984.011949211617
FDT01,OUT010,574.4410744859113
FDG58,OUT013,2462.7546567606773
FDK21,OUT017,4129.904989736834
NCS41,OUT019,445.9300678966177
FDS10,OUT045,2997.1611104658064
NCT53,OUT046,2523.9604099590338
FDJ28,OUT018,3002.096695625183
FDX44,OUT045,1365.4902258196544
FDT20,OUT018,604.449113974109
FDO44,OUT017,1684.5646267720676
NCX17,OUT049,3817.143008029115
FDY01,OUT017,1941.4891286580357
FDJ12,OUT027,5583.139980002891
DRK35,OUT018,589.6088044610989
FDD47,OUT019,404.65372149432727
NCM53,OUT035,1633.340036493887
FDO45,OUT013,1381.1929014841369
NCM42,OUT010,232.76143147932882
FDE04,OUT046,2932.1525357229402
NCI30,OUT027,6204.0955234314115
FDZ19,OUT013,2870.1221733139087
FDW57,OUT013,2885.693982125797
FDA25,OUT013,1633.340036493887
FDT22,OUT046,878.5197253742142
FDP51,OUT013,1987.1593569157715
FDD48,OUT027,3112.449900731052
FDY39,OUT035,3113.252202753004
FDO48,OUT010,591.7410761966258
FDD23,OUT027,5140.510920191764
DRN35,OUT027,1110.814348302308
FDT01,OUT035,3701.5108268495237
FDC20,OUT010,162.02824006082307
DRJ35,OUT035,965.9462959014521
FDB32,OUT046,1444.4090361424578
FDL24,OUT046,2907.502888760371
NCV42,OUT035,1853.732233671252
FDZ46,OUT046,1648.7281630261227
FDC15,OUT013,2512.043042619241
FDD08,OUT019,91.51312051658209
FDY50,OUT049,1384.9205304589505
FDD36,OUT013,2004.9640844333649
FDG57,OUT027,1246.4641807898527
FDL21,OUT018,605.7756299621274
FDN16,OUT027,2611.5034907692707
FDJ09,OUT027,1110.814348302308
FDS01,OUT010,436.35249736463624
FDV33,OUT017,4161.5633544916745
DRE12,OUT017,1934.198390436974
FDR07,OUT013,1537.7764781820024
FDP48,OUT010,476.9813831972021
NCB55,OUT035,846.7895561393256
FDQ08,OUT013,945.2219557270906
FDR34,OUT035,3927.6214246954078
FDO33,OUT046,1796.3545472072842
FDP13,OUT045,617.1427486937464
FDX12,OUT049,3964.356433463243
NCT06,OUT049,2671.6913044043495
FDR16,OUT019,552.0554150739821
FDE36,OUT046,2529.431050776793
FDZ36,OUT049,3139.2098180077824
FDV13,OUT045,1368.9462798916015
NCZ17,OUT035,602.3024391807362
FDU56,OUT045,3066.129845237873
FDM09,OUT035,2874.2235630687583
FDV02,OUT017,2860.7650900764384
FDS34,OUT018,1776.5684623303634
FDA11,OUT049,1514.0765371375574
FDP09,OUT017,3773.8280162182596
FDB29,OUT027,3094.556650662855
FDT19,OUT017,2864.8906916315505
DRH15,OUT017,644.4713711599885
FDY38,OUT046,3779.9254189136923
FDF14,OUT027,3871.12917549781
FDN48,OUT010,210.94309366797495
FDQ12,OUT013,3842.0049814496824
NCJ43,OUT045,2901.5420563014773
FDE17,OUT019,337.84229841505527
FDB05,OUT035,4065.309009249435
FDH10,OUT045,2995.7784501411084
NCR06,OUT017,615.5558239909699
FDU32,OUT018,1897.9765736005584
FDD56,OUT049,2896.2980092658963
FDO36,OUT018,2898.7923924190923
FDH16,OUT010,209.77088528187042
FDX10,OUT018,585.354961145765
FDZ37,OUT017,1373.6127237681087
FDU31,OUT010,544.3697572418369
DRC49,OUT049,2101.4173724486973
FDL15,OUT045,2513.4805591028808
FDN32,OUT019,487.9850435409942
DRH59,OUT027,1780.4462472877015
NCU29,OUT049,2447.518653693697
FDR37,OUT019,473.7621760437705
FDS14,OUT018,2401.615300475452
FDU02,OUT027,5996.019531888742
FDJ08,OUT035,3114.12553572834
NCZ06,OUT045,3966.952387506109
FDO31,OUT049,1318.3490121156601
FDH31,OUT018,1593.2774950107225
FDS58,OUT017,2540.8002580475354
NCA53,OUT027,1246.4641807898527
FDF50,OUT046,3055.6479221447926
NCW42,OUT049,3742.649767242868
NCQ17,OUT045,2502.1249272649748
FDK51,OUT018,3762.7275711030366
NCW41,OUT010,376.0897103310835
NCR29,OUT017,845.458132709746
FDB08,OUT019,381.81903279658667
FDA40,OUT027,2443.178730214902
FDL14,OUT018,2407.0859412932114
FDB47,OUT046,3676.758980744072
FDO03,OUT035,3919.074518731457
DRK13,OUT019,497.07715446511247
FDX13,OUT010,584.8165439350547
FDF52,OUT046,3112.45497057749
FDT11,OUT013,3085.5317695007425
FDB08,OUT013,2503.668516267046
FDQ28,OUT018,2451.7256399775833
FDD29,OUT045,4158.918129222275
NCQ29,OUT027,6228.156641697158
NCO02,OUT013,1110.7384507138165
FDR56,OUT010,519.9243200354812
NCM54,OUT049,2044.7395782611932
FDP51,OUT035,1949.7292703966564
FDT38,OUT013,1378.4797938777192
FDZ20,OUT018,3643.8396219456563
FDJ53,OUT013,2005.6222681171087
FDX13,OUT049,4118.994909906832
FDP58,OUT035,3738.6232505184203
NCK31,OUT019,138.0317044246188
FDA35,OUT018,1896.3029570403637
FDV37,OUT018,2977.669857437557
NCO07,OUT027,5587.661397295073
FDA20,OUT045,3083.043442125216
FDZ59,OUT035,2744.3725342226853
NCY17,OUT017,660.4864614909649
FDQ28,OUT035,2553.0268502511253
FDV35,OUT017,2510.466355237046
FDQ36,OUT013,590.4884138762565
FDD34,OUT018,2482.1962387705858
FDK51,OUT045,4187.155801550713
FDV31,OUT035,2902.0125999211155
FDR04,OUT035,1533.0127900114849
FDR14,OUT049,839.416684020177
DRC36,OUT010,420.4095150600351
FDE39,OUT019,292.3388725816898
FDP57,OUT049,1633.340036493887
FDE57,OUT046,2115.621732307333
NCN18,OUT046,1778.5089590825796
NCQ05,OUT018,2374.883139225131
FDW47,OUT035,2008.9883171614472
FDV46,OUT035,2076.216007351247
NCP29,OUT045,1058.7481960201005
FDE09,OUT018,1683.1867735046728
NCU06,OUT027,6187.213062439367
FDT19,OUT010,434.0846407660775
DRF15,OUT017,2493.8691775653647
DRI51,OUT013,2800.0009428835324
NCX54,OUT013,1635.5630234097919
DRE01,OUT013,3882.3399331737614
NCB07,OUT045,2979.692561590822
FDU50,OUT035,1934.198390436974
FDG40,OUT035,598.0485958654023
FDW10,OUT018,2729.3052369529078
FDX51,OUT013,3086.5515849777025
NCP17,OUT045,1048.666154963307
FDP21,OUT035,3113.365640844818
FDL04,OUT045,1633.340036493887
FDV23,OUT013,2021.27567929554
FDF24,OUT046,1312.7355694109904
FDH56,OUT027,3092.580529388427
FDB51,OUT049,936.6132752580071
FDI58,OUT027,2568.3093684385785
FDR20,OUT013,756.9582033392525
FDC51,OUT018,1903.8900281068707
FDB16,OUT027,2376.3322074600037
FDE40,OUT049,936.6135835989229
NCM17,OUT035,629.0306815282653
FDU56,OUT035,3099.64358425862
FDS32,OUT019,301.631352507651
FDX02,OUT049,3792.0117408855067
FDT39,OUT027,3902.952671767218
FDE35,OUT017,846.7895561393256
NCI42,OUT019,545.8983079385005
DRL23,OUT046,1633.340036493887
FDA10,OUT046,2044.8807116417872
FDA11,OUT013,1514.0765371375574
NCM06,OUT046,2464.537099650791
NCT05,OUT035,4167.346103975974
NCQ02,OUT010,476.02264353991444
NCY06,OUT049,2057.366345418576
FDY56,OUT035,3861.890458718171
FDL02,OUT035,1633.340036493887
NCI06,OUT035,2936.9080247717766
FDQ14,OUT045,2452.6859935524394
FDQ12,OUT017,3883.597757840346
FDP36,OUT046,759.7001775955413
FDK21,OUT027,6270.975457946956
FDO40,OUT045,2514.8942972348327
NCK54,OUT019,288.8171099119558
FDY09,OUT018,2830.4006210860352
NCW30,OUT049,4180.636399172281
NCC55,OUT027,1110.814348302308
FDE58,OUT018,1820.520002674467
FDR39,OUT013,3036.586165623923
FDU28,OUT049,3059.1852890104074
FDH08,OUT017,3889.925670242321
FDG35,OUT045,2844.089966797016
FDG22,OUT049,598.0485958654023
FDC34,OUT035,2580.54260404542
FDP15,OUT018,3673.4476993615326
FDK34,OUT010,594.0666021812481
FDU45,OUT035,1950.359358159198
FDQ04,OUT027,1110.814348302308
FDX22,OUT018,3278.5010937065094
FDB45,OUT017,1633.340036493887
NCH43,OUT027,5561.239528938571
DRE60,OUT046,3724.256983157058
FDD17,OUT027,6261.712118131995
NCM54,OUT017,2039.1049830669297
NCH55,OUT013,2044.1755530466266
NCT06,OUT017,2592.317294122823
FDA48,OUT027,5702.384379407282
FDY58,OUT027,6183.774992671206
FDO25,OUT045,3724.6978919968506
FDN50,OUT045,1496.8444303535541
FDH35,OUT035,2621.335914190216
FDK09,OUT045,3792.5760308770045
FDO16,OUT013,1360.0685593194762
FDW11,OUT045,1057.3254140910676
FDU47,OUT027,3339.660406278207
NCQ42,OUT010,273.94696616740856
FDK55,OUT027,2450.45956137144
FDN08,OUT049,1949.5497253771139
FDT57,OUT045,3942.8676699726134
FDJ12,OUT018,3230.521802548663
DRL59,OUT017,792.425946241821
NCN53,OUT046,598.0485958654023
FDO51,OUT010,91.51312051658209
FDK56,OUT017,3102.939020819472
FDY12,OUT035,803.5059356073388
FDU15,OUT035,602.3024391807362
FDQ19,OUT046,3973.5007000293162
DRF15,OUT045,2522.8305049397836
DRE25,OUT019,238.54462246411333
FDK57,OUT018,1851.0033428752304
FDD33,OUT010,603.7426736972725
FDR34,OUT027,6206.879213209051
FDU04,OUT045,2016.0706031852578
